2025-10-11 15:23:56 EEST | INFO     | trading_bot | Database initialized at data/trading_bot.db
2025-10-11 15:37:34 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - IMXUSDT 1h
2025-10-11 15:37:34 EEST | INFO     | trading_bot | Saved 3 klines for IMXUSDT 1h
2025-10-11 15:37:34 EEST | INFO     | trading_bot |   [3/4] 🔄 IMXUSDT 4h - gap detected, updating from 2025-10-11 08:01
2025-10-11 15:37:34 EEST | INFO     | trading_bot | Downloading historical klines for IMXUSDT 4h from 2025-10-11 08:01:00+00:00 to 2025-10-11 12:37:32.971822+00:00 (1 days)
2025-10-11 15:37:34 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - IMXUSDT 4h
2025-10-11 15:37:34 EEST | INFO     | trading_bot | Saved 1 klines for IMXUSDT 4h
2025-10-11 15:37:34 EEST | INFO     | trading_bot |   [4/4] 🔄 IMXUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:37:34 EEST | INFO     | trading_bot | Downloading historical klines for IMXUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:37:32.971822+00:00 (1 days)
2025-10-11 15:37:35 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - IMXUSDT 1d
2025-10-11 15:37:35 EEST | INFO     | trading_bot | Saved 0 klines for IMXUSDT 1d
2025-10-11 15:37:35 EEST | INFO     | trading_bot | ✓ IMXUSDT loaded and ready for analysis
2025-10-11 15:37:35 EEST | INFO     | trading_bot | [94/439] Checking API3USDT... (21.4%)
2025-10-11 15:37:35 EEST | INFO     | trading_bot |   [1/4] 🔄 API3USDT 15m - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:37:35 EEST | INFO     | trading_bot | Downloading historical klines for API3USDT 15m from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:37:35.148380+00:00 (1 days)
2025-10-11 15:37:35 EEST | INFO     | trading_bot | ✅ IMXUSDT ready for analysis (93 symbols analyzing)
2025-10-11 15:37:35 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - API3USDT 15m
2025-10-11 15:37:35 EEST | INFO     | trading_bot | Saved 14 klines for API3USDT 15m
2025-10-11 15:37:36 EEST | INFO     | trading_bot |   [2/4] 🔄 API3USDT 1h - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:37:36 EEST | INFO     | trading_bot | Downloading historical klines for API3USDT 1h from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:37:35.148380+00:00 (1 days)
2025-10-11 15:37:36 EEST | INFO     | trading_bot | 📊 Loading: 93/439 (21.2%) | Queue: 0 ready | Ready: 93 symbols | Failed: 0 | 15 strategies | 2 signals | Rate: 6.1%
2025-10-11 15:37:36 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - API3USDT 1h
2025-10-11 15:37:36 EEST | INFO     | trading_bot | Saved 3 klines for API3USDT 1h
2025-10-11 15:37:36 EEST | INFO     | trading_bot |   [3/4] 🔄 API3USDT 4h - gap detected, updating from 2025-10-11 08:01
2025-10-11 15:37:36 EEST | INFO     | trading_bot | Downloading historical klines for API3USDT 4h from 2025-10-11 08:01:00+00:00 to 2025-10-11 12:37:35.148380+00:00 (1 days)
2025-10-11 15:37:36 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - API3USDT 4h
2025-10-11 15:37:36 EEST | INFO     | trading_bot | Saved 1 klines for API3USDT 4h
2025-10-11 15:37:36 EEST | INFO     | trading_bot |   [4/4] 🔄 API3USDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:37:36 EEST | INFO     | trading_bot | Downloading historical klines for API3USDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:37:35.148380+00:00 (1 days)
2025-10-11 15:37:37 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - API3USDT 1d
2025-10-11 15:37:37 EEST | INFO     | trading_bot | Saved 0 klines for API3USDT 1d
2025-10-11 15:37:37 EEST | INFO     | trading_bot | ✓ API3USDT loaded and ready for analysis
2025-10-11 15:37:37 EEST | INFO     | trading_bot | [95/439] Checking GMTUSDT... (21.6%)
2025-10-11 15:37:37 EEST | INFO     | trading_bot |   [1/4] 🔄 GMTUSDT 15m - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:37:37 EEST | INFO     | trading_bot | Downloading historical klines for GMTUSDT 15m from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:37:37.371859+00:00 (1 days)
2025-10-11 15:37:37 EEST | INFO     | trading_bot | ✅ API3USDT ready for analysis (94 symbols analyzing)
2025-10-11 15:37:37 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - GMTUSDT 15m
2025-10-11 15:37:37 EEST | INFO     | trading_bot | Saved 14 klines for GMTUSDT 15m
2025-10-11 15:37:38 EEST | INFO     | trading_bot |   [2/4] 🔄 GMTUSDT 1h - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:37:38 EEST | INFO     | trading_bot | Downloading historical klines for GMTUSDT 1h from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:37:37.371859+00:00 (1 days)
2025-10-11 15:37:38 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - GMTUSDT 1h
2025-10-11 15:37:38 EEST | INFO     | trading_bot | Saved 3 klines for GMTUSDT 1h
2025-10-11 15:37:38 EEST | INFO     | trading_bot |   [3/4] 🔄 GMTUSDT 4h - gap detected, updating from 2025-10-11 08:01
2025-10-11 15:37:38 EEST | INFO     | trading_bot | Downloading historical klines for GMTUSDT 4h from 2025-10-11 08:01:00+00:00 to 2025-10-11 12:37:37.371859+00:00 (1 days)
2025-10-11 15:37:39 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - GMTUSDT 4h
2025-10-11 15:37:39 EEST | INFO     | trading_bot | Saved 1 klines for GMTUSDT 4h
2025-10-11 15:37:39 EEST | INFO     | trading_bot |   [4/4] 🔄 GMTUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:37:39 EEST | INFO     | trading_bot | Downloading historical klines for GMTUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:37:37.371859+00:00 (1 days)
2025-10-11 15:37:39 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - GMTUSDT 1d
2025-10-11 15:37:39 EEST | INFO     | trading_bot | Saved 0 klines for GMTUSDT 1d
2025-10-11 15:37:39 EEST | INFO     | trading_bot | ✓ GMTUSDT loaded and ready for analysis
2025-10-11 15:37:39 EEST | INFO     | trading_bot | ✅ GMTUSDT ready for analysis (95 symbols analyzing)
2025-10-11 15:37:39 EEST | INFO     | trading_bot | [96/439] Checking APEUSDT... (21.9%)
2025-10-11 15:37:39 EEST | INFO     | trading_bot |   [1/4] 🔄 APEUSDT 15m - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:37:39 EEST | INFO     | trading_bot | Downloading historical klines for APEUSDT 15m from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:37:39.519556+00:00 (1 days)
2025-10-11 15:37:39 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - APEUSDT 15m
2025-10-11 15:37:39 EEST | INFO     | trading_bot | Saved 14 klines for APEUSDT 15m
2025-10-11 15:37:40 EEST | INFO     | trading_bot |   [2/4] 🔄 APEUSDT 1h - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:37:40 EEST | INFO     | trading_bot | Downloading historical klines for APEUSDT 1h from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:37:39.519556+00:00 (1 days)
2025-10-11 15:37:40 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - APEUSDT 1h
2025-10-11 15:37:40 EEST | INFO     | trading_bot | Saved 3 klines for APEUSDT 1h
2025-10-11 15:37:40 EEST | INFO     | trading_bot |   [3/4] 🔄 APEUSDT 4h - gap detected, updating from 2025-10-11 08:01
2025-10-11 15:37:40 EEST | INFO     | trading_bot | Downloading historical klines for APEUSDT 4h from 2025-10-11 08:01:00+00:00 to 2025-10-11 12:37:39.519556+00:00 (1 days)
2025-10-11 15:37:40 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - APEUSDT 4h
2025-10-11 15:37:40 EEST | INFO     | trading_bot | Saved 1 klines for APEUSDT 4h
2025-10-11 15:37:40 EEST | INFO     | trading_bot |   [4/4] 🔄 APEUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:37:40 EEST | INFO     | trading_bot | Downloading historical klines for APEUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:37:39.519556+00:00 (1 days)
2025-10-11 15:37:41 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - APEUSDT 1d
2025-10-11 15:37:41 EEST | INFO     | trading_bot | Saved 0 klines for APEUSDT 1d
2025-10-11 15:37:41 EEST | INFO     | trading_bot | ✓ APEUSDT loaded and ready for analysis
2025-10-11 15:37:41 EEST | INFO     | trading_bot | ✅ APEUSDT ready for analysis (96 symbols analyzing)
2025-10-11 15:37:41 EEST | INFO     | trading_bot | [97/439] Checking WOOUSDT... (22.1%)
2025-10-11 15:37:41 EEST | INFO     | trading_bot |   [1/4] 🔄 WOOUSDT 15m - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:37:41 EEST | INFO     | trading_bot | Downloading historical klines for WOOUSDT 15m from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:37:41.285334+00:00 (1 days)
2025-10-11 15:37:41 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - WOOUSDT 15m
2025-10-11 15:37:41 EEST | INFO     | trading_bot | Saved 14 klines for WOOUSDT 15m
2025-10-11 15:37:42 EEST | INFO     | trading_bot |   [2/4] 🔄 WOOUSDT 1h - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:37:42 EEST | INFO     | trading_bot | Downloading historical klines for WOOUSDT 1h from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:37:41.285334+00:00 (1 days)
2025-10-11 15:37:42 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - WOOUSDT 1h
2025-10-11 15:37:42 EEST | INFO     | trading_bot | Saved 3 klines for WOOUSDT 1h
2025-10-11 15:37:42 EEST | INFO     | trading_bot |   [3/4] 🔄 WOOUSDT 4h - gap detected, updating from 2025-10-11 08:01
2025-10-11 15:37:42 EEST | INFO     | trading_bot | Downloading historical klines for WOOUSDT 4h from 2025-10-11 08:01:00+00:00 to 2025-10-11 12:37:41.285334+00:00 (1 days)
2025-10-11 15:37:42 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - WOOUSDT 4h
2025-10-11 15:37:42 EEST | INFO     | trading_bot | Saved 1 klines for WOOUSDT 4h
2025-10-11 15:37:42 EEST | INFO     | trading_bot |   [4/4] 🔄 WOOUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:37:42 EEST | INFO     | trading_bot | Downloading historical klines for WOOUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:37:41.285334+00:00 (1 days)
2025-10-11 15:37:43 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - WOOUSDT 1d
2025-10-11 15:37:43 EEST | INFO     | trading_bot | Saved 0 klines for WOOUSDT 1d
2025-10-11 15:37:43 EEST | INFO     | trading_bot | ✓ WOOUSDT loaded and ready for analysis
2025-10-11 15:37:43 EEST | INFO     | trading_bot | [98/439] Checking JASMYUSDT... (22.3%)
2025-10-11 15:37:43 EEST | INFO     | trading_bot |   [1/4] 🔄 JASMYUSDT 15m - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:37:43 EEST | INFO     | trading_bot | Downloading historical klines for JASMYUSDT 15m from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:37:43.313372+00:00 (1 days)
2025-10-11 15:37:43 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - JASMYUSDT 15m
2025-10-11 15:37:43 EEST | INFO     | trading_bot | Saved 14 klines for JASMYUSDT 15m
2025-10-11 15:37:44 EEST | INFO     | trading_bot |   [2/4] 🔄 JASMYUSDT 1h - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:37:44 EEST | INFO     | trading_bot | Downloading historical klines for JASMYUSDT 1h from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:37:43.313372+00:00 (1 days)
2025-10-11 15:37:44 EEST | INFO     | trading_bot | ✅ WOOUSDT ready for analysis (97 symbols analyzing)
2025-10-11 15:37:44 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - JASMYUSDT 1h
2025-10-11 15:37:44 EEST | INFO     | trading_bot | Saved 3 klines for JASMYUSDT 1h
2025-10-11 15:37:44 EEST | INFO     | trading_bot |   [3/4] 🔄 JASMYUSDT 4h - gap detected, updating from 2025-10-11 08:01
2025-10-11 15:37:44 EEST | INFO     | trading_bot | Downloading historical klines for JASMYUSDT 4h from 2025-10-11 08:01:00+00:00 to 2025-10-11 12:37:43.313372+00:00 (1 days)
2025-10-11 15:37:44 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - JASMYUSDT 4h
2025-10-11 15:37:44 EEST | INFO     | trading_bot | Saved 1 klines for JASMYUSDT 4h
2025-10-11 15:37:44 EEST | INFO     | trading_bot |   [4/4] 🔄 JASMYUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:37:44 EEST | INFO     | trading_bot | Downloading historical klines for JASMYUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:37:43.313372+00:00 (1 days)
2025-10-11 15:37:45 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - JASMYUSDT 1d
2025-10-11 15:37:45 EEST | INFO     | trading_bot | Saved 0 klines for JASMYUSDT 1d
2025-10-11 15:37:45 EEST | INFO     | trading_bot | ✓ JASMYUSDT loaded and ready for analysis
2025-10-11 15:37:45 EEST | INFO     | trading_bot | ✅ JASMYUSDT ready for analysis (98 symbols analyzing)
2025-10-11 15:37:45 EEST | INFO     | trading_bot | [99/439] Checking OPUSDT... (22.6%)
2025-10-11 15:37:45 EEST | INFO     | trading_bot |   [1/4] 🔄 OPUSDT 15m - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:37:45 EEST | INFO     | trading_bot | Downloading historical klines for OPUSDT 15m from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:37:45.233053+00:00 (1 days)
2025-10-11 15:37:45 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - OPUSDT 15m
2025-10-11 15:37:45 EEST | INFO     | trading_bot | Saved 14 klines for OPUSDT 15m
2025-10-11 15:37:46 EEST | INFO     | trading_bot |   [2/4] 🔄 OPUSDT 1h - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:37:46 EEST | INFO     | trading_bot | Downloading historical klines for OPUSDT 1h from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:37:45.233053+00:00 (1 days)
2025-10-11 15:37:46 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - OPUSDT 1h
2025-10-11 15:37:46 EEST | INFO     | trading_bot | Saved 3 klines for OPUSDT 1h
2025-10-11 15:37:46 EEST | INFO     | trading_bot |   [3/4] 🔄 OPUSDT 4h - gap detected, updating from 2025-10-11 08:01
2025-10-11 15:37:46 EEST | INFO     | trading_bot | Downloading historical klines for OPUSDT 4h from 2025-10-11 08:01:00+00:00 to 2025-10-11 12:37:45.233053+00:00 (1 days)
2025-10-11 15:37:46 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - OPUSDT 4h
2025-10-11 15:37:46 EEST | INFO     | trading_bot | Saved 1 klines for OPUSDT 4h
2025-10-11 15:37:46 EEST | INFO     | trading_bot |   [4/4] 🔄 OPUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:37:46 EEST | INFO     | trading_bot | Downloading historical klines for OPUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:37:45.233053+00:00 (1 days)
2025-10-11 15:37:47 EEST | INFO     | trading_bot | 📊 Loading: 98/439 (22.3%) | Queue: 0 ready | Ready: 98 symbols | Failed: 0 | 15 strategies | 2 signals | Rate: 7.5%
2025-10-11 15:37:47 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - OPUSDT 1d
2025-10-11 15:37:47 EEST | INFO     | trading_bot | Saved 0 klines for OPUSDT 1d
2025-10-11 15:37:47 EEST | INFO     | trading_bot | ✓ OPUSDT loaded and ready for analysis
2025-10-11 15:37:47 EEST | INFO     | trading_bot | [100/439] Checking INJUSDT... (22.8%)
2025-10-11 15:37:47 EEST | INFO     | trading_bot |   [1/4] 🔄 INJUSDT 15m - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:37:47 EEST | INFO     | trading_bot | Downloading historical klines for INJUSDT 15m from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:37:47.190389+00:00 (1 days)
2025-10-11 15:37:47 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - INJUSDT 15m
2025-10-11 15:37:47 EEST | INFO     | trading_bot | Saved 14 klines for INJUSDT 15m
2025-10-11 15:37:47 EEST | INFO     | trading_bot |   [2/4] 🔄 INJUSDT 1h - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:37:47 EEST | INFO     | trading_bot | Downloading historical klines for INJUSDT 1h from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:37:47.190389+00:00 (1 days)
2025-10-11 15:37:47 EEST | INFO     | trading_bot | ✅ OPUSDT ready for analysis (99 symbols analyzing)
2025-10-11 15:37:48 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - INJUSDT 1h
2025-10-11 15:37:48 EEST | INFO     | trading_bot | Saved 3 klines for INJUSDT 1h
2025-10-11 15:37:48 EEST | INFO     | trading_bot |   [3/4] 🔄 INJUSDT 4h - gap detected, updating from 2025-10-11 08:01
2025-10-11 15:37:48 EEST | INFO     | trading_bot | Downloading historical klines for INJUSDT 4h from 2025-10-11 08:01:00+00:00 to 2025-10-11 12:37:47.190389+00:00 (1 days)
2025-10-11 15:37:48 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - INJUSDT 4h
2025-10-11 15:37:48 EEST | INFO     | trading_bot | Saved 1 klines for INJUSDT 4h
2025-10-11 15:37:48 EEST | INFO     | trading_bot |   [4/4] 🔄 INJUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:37:48 EEST | INFO     | trading_bot | Downloading historical klines for INJUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:37:47.190389+00:00 (1 days)
2025-10-11 15:37:48 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - INJUSDT 1d
2025-10-11 15:37:48 EEST | INFO     | trading_bot | Saved 0 klines for INJUSDT 1d
2025-10-11 15:37:48 EEST | INFO     | trading_bot | ✓ INJUSDT loaded and ready for analysis
2025-10-11 15:37:48 EEST | INFO     | trading_bot | ✅ INJUSDT ready for analysis (100 symbols analyzing)
2025-10-11 15:37:48 EEST | INFO     | trading_bot | [101/439] Checking STGUSDT... (23.0%)
2025-10-11 15:37:48 EEST | INFO     | trading_bot |   [1/4] 🔄 STGUSDT 15m - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:37:48 EEST | INFO     | trading_bot | Downloading historical klines for STGUSDT 15m from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:37:48.954593+00:00 (1 days)
2025-10-11 15:37:49 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - STGUSDT 15m
2025-10-11 15:37:49 EEST | INFO     | trading_bot | Saved 14 klines for STGUSDT 15m
2025-10-11 15:37:49 EEST | INFO     | trading_bot |   [2/4] 🔄 STGUSDT 1h - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:37:49 EEST | INFO     | trading_bot | Downloading historical klines for STGUSDT 1h from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:37:48.954593+00:00 (1 days)
2025-10-11 15:37:49 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - STGUSDT 1h
2025-10-11 15:37:49 EEST | INFO     | trading_bot | Saved 3 klines for STGUSDT 1h
2025-10-11 15:37:50 EEST | INFO     | trading_bot |   [3/4] 🔄 STGUSDT 4h - gap detected, updating from 2025-10-11 08:01
2025-10-11 15:37:50 EEST | INFO     | trading_bot | Downloading historical klines for STGUSDT 4h from 2025-10-11 08:01:00+00:00 to 2025-10-11 12:37:48.954593+00:00 (1 days)
2025-10-11 15:37:50 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - STGUSDT 4h
2025-10-11 15:37:50 EEST | INFO     | trading_bot | Saved 1 klines for STGUSDT 4h
2025-10-11 15:37:50 EEST | INFO     | trading_bot |   [4/4] 🔄 STGUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:37:50 EEST | INFO     | trading_bot | Downloading historical klines for STGUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:37:48.954593+00:00 (1 days)
2025-10-11 15:37:50 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - STGUSDT 1d
2025-10-11 15:37:50 EEST | INFO     | trading_bot | Saved 0 klines for STGUSDT 1d
2025-10-11 15:37:50 EEST | INFO     | trading_bot | ✓ STGUSDT loaded and ready for analysis
2025-10-11 15:37:50 EEST | INFO     | trading_bot | ✅ STGUSDT ready for analysis (101 symbols analyzing)
2025-10-11 15:37:50 EEST | INFO     | trading_bot | [102/439] Checking 1000LUNCUSDT... (23.2%)
2025-10-11 15:37:50 EEST | INFO     | trading_bot |   [1/4] 🔄 1000LUNCUSDT 15m - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:37:50 EEST | INFO     | trading_bot | Downloading historical klines for 1000LUNCUSDT 15m from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:37:50.730160+00:00 (1 days)
2025-10-11 15:37:51 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - 1000LUNCUSDT 15m
2025-10-11 15:37:51 EEST | INFO     | trading_bot | Saved 14 klines for 1000LUNCUSDT 15m
2025-10-11 15:37:51 EEST | INFO     | trading_bot |   [2/4] 🔄 1000LUNCUSDT 1h - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:37:51 EEST | INFO     | trading_bot | Downloading historical klines for 1000LUNCUSDT 1h from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:37:50.730160+00:00 (1 days)
2025-10-11 15:37:51 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - 1000LUNCUSDT 1h
2025-10-11 15:37:51 EEST | INFO     | trading_bot | Saved 3 klines for 1000LUNCUSDT 1h
2025-10-11 15:37:51 EEST | INFO     | trading_bot |   [3/4] 🔄 1000LUNCUSDT 4h - gap detected, updating from 2025-10-11 08:01
2025-10-11 15:37:51 EEST | INFO     | trading_bot | Downloading historical klines for 1000LUNCUSDT 4h from 2025-10-11 08:01:00+00:00 to 2025-10-11 12:37:50.730160+00:00 (1 days)
2025-10-11 15:37:52 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - 1000LUNCUSDT 4h
2025-10-11 15:37:52 EEST | INFO     | trading_bot | Saved 1 klines for 1000LUNCUSDT 4h
2025-10-11 15:37:52 EEST | INFO     | trading_bot |   [4/4] 🔄 1000LUNCUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:37:52 EEST | INFO     | trading_bot | Downloading historical klines for 1000LUNCUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:37:50.730160+00:00 (1 days)
2025-10-11 15:37:52 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - 1000LUNCUSDT 1d
2025-10-11 15:37:52 EEST | INFO     | trading_bot | Saved 0 klines for 1000LUNCUSDT 1d
2025-10-11 15:37:52 EEST | INFO     | trading_bot | ✓ 1000LUNCUSDT loaded and ready for analysis
2025-10-11 15:37:52 EEST | INFO     | trading_bot | [103/439] Checking LUNA2USDT... (23.5%)
2025-10-11 15:37:52 EEST | INFO     | trading_bot |   [1/4] 🔄 LUNA2USDT 15m - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:37:52 EEST | INFO     | trading_bot | Downloading historical klines for LUNA2USDT 15m from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:37:52.618280+00:00 (1 days)
2025-10-11 15:37:52 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - LUNA2USDT 15m
2025-10-11 15:37:52 EEST | INFO     | trading_bot | Saved 14 klines for LUNA2USDT 15m
2025-10-11 15:37:53 EEST | INFO     | trading_bot |   [2/4] 🔄 LUNA2USDT 1h - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:37:53 EEST | INFO     | trading_bot | Downloading historical klines for LUNA2USDT 1h from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:37:52.618280+00:00 (1 days)
2025-10-11 15:37:53 EEST | INFO     | trading_bot | ✅ 1000LUNCUSDT ready for analysis (102 symbols analyzing)
2025-10-11 15:37:53 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - LUNA2USDT 1h
2025-10-11 15:37:53 EEST | INFO     | trading_bot | Saved 3 klines for LUNA2USDT 1h
2025-10-11 15:37:53 EEST | INFO     | trading_bot |   [3/4] 🔄 LUNA2USDT 4h - gap detected, updating from 2025-10-11 08:01
2025-10-11 15:37:53 EEST | INFO     | trading_bot | Downloading historical klines for LUNA2USDT 4h from 2025-10-11 08:01:00+00:00 to 2025-10-11 12:37:52.618280+00:00 (1 days)
2025-10-11 15:37:54 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - LUNA2USDT 4h
2025-10-11 15:37:54 EEST | INFO     | trading_bot | Saved 1 klines for LUNA2USDT 4h
2025-10-11 15:37:54 EEST | INFO     | trading_bot |   [4/4] 🔄 LUNA2USDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:37:54 EEST | INFO     | trading_bot | Downloading historical klines for LUNA2USDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:37:52.618280+00:00 (1 days)
2025-10-11 15:37:54 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - LUNA2USDT 1d
2025-10-11 15:37:54 EEST | INFO     | trading_bot | Saved 0 klines for LUNA2USDT 1d
2025-10-11 15:37:54 EEST | INFO     | trading_bot | ✓ LUNA2USDT loaded and ready for analysis
2025-10-11 15:37:54 EEST | INFO     | trading_bot | ✅ LUNA2USDT ready for analysis (103 symbols analyzing)
2025-10-11 15:37:54 EEST | INFO     | trading_bot | [104/439] Checking LDOUSDT... (23.7%)
2025-10-11 15:37:54 EEST | INFO     | trading_bot |   [1/4] 🔄 LDOUSDT 15m - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:37:54 EEST | INFO     | trading_bot | Downloading historical klines for LDOUSDT 15m from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:37:54.594440+00:00 (1 days)
2025-10-11 15:37:54 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - LDOUSDT 15m
2025-10-11 15:37:55 EEST | INFO     | trading_bot | Saved 14 klines for LDOUSDT 15m
2025-10-11 15:37:55 EEST | INFO     | trading_bot |   [2/4] 🔄 LDOUSDT 1h - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:37:55 EEST | INFO     | trading_bot | Downloading historical klines for LDOUSDT 1h from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:37:54.594440+00:00 (1 days)
2025-10-11 15:37:55 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - LDOUSDT 1h
2025-10-11 15:37:55 EEST | INFO     | trading_bot | Saved 3 klines for LDOUSDT 1h
2025-10-11 15:37:55 EEST | INFO     | trading_bot |   [3/4] 🔄 LDOUSDT 4h - gap detected, updating from 2025-10-11 08:01
