2025-10-15 08:08:15 EEST | INFO     | 🔍 АНАЛИЗ: RUNEUSDT | Режим: TREND | Bias: bearish
2025-10-15 08:08:16 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-15 09:33:52 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -17: ADX слишком слабый (15.3 < 20)
2025-10-15 09:33:52 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -16: ADX слишком слабый (15.2 < 20)
2025-10-15 09:33:52 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -15: ADX слишком слабый (14.3 < 20)
2025-10-15 09:33:52 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -14: ADX слишком слабый (13.4 < 20)
2025-10-15 09:33:52 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -13: ADX слишком слабый (12.5 < 20)
2025-10-15 09:33:52 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -12: ADX слишком слабый (12.9 < 20)
2025-10-15 09:33:52 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -11: ADX слишком слабый (13.3 < 20)
2025-10-15 09:33:52 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -10: ADX слишком слабый (12.7 < 20)
2025-10-15 09:33:52 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -9: ADX слишком слабый (12.1 < 20)
2025-10-15 09:33:52 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -8: ADX слишком слабый (11.9 < 20)
2025-10-15 09:33:52 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -7: ADX слишком слабый (12.0 < 20)
2025-10-15 09:33:52 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -6: ADX слишком слабый (11.2 < 20)
2025-10-15 09:33:52 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -5: ADX слишком слабый (10.7 < 20)
2025-10-15 09:33:52 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -4: ADX слишком слабый (10.3 < 20)
2025-10-15 09:33:52 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -3: ADX слишком слабый (10.0 < 20)
2025-10-15 09:33:52 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -2: ADX слишком слабый (10.5 < 20)
2025-10-15 09:33:52 EEST | DEBUG    |     ❌ Нет недавнего пробоя swing level с объемом >1.5x, расстоянием ≥0.25 ATR и ADX > 20
2025-10-15 09:33:52 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-15 09:33:52 EEST | DEBUG    |   ⏭️  ATR Momentum - отключена
2025-10-15 09:33:52 EEST | DEBUG    |   ⏭️  VWAP Mean Reversion - отключена
2025-10-15 09:33:52 EEST | DEBUG    |   ⏭️  Range Fade - отключена
2025-10-15 09:33:52 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-15 09:34:01 EEST | DEBUG    |     ❌ Цена не около VAH/VAL (расстояние > 0.3 ATR)
2025-10-15 09:34:01 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-15 09:34:01 EEST | DEBUG    |   ⏭️  RSI/Stoch MR - отключена
2025-10-15 09:34:01 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-15 09:34:01 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-15 09:34:01 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-15 09:34:09 EEST | DEBUG    |     ❌ Объем низкий: 0.16x < 1.5x
2025-10-15 09:34:09 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-15 09:34:09 EEST | DEBUG    |   ⏭️  CVD Divergence - отключена
2025-10-15 09:34:09 EEST | DEBUG    |   ⏭️  Time-of-Day - отключена
2025-10-15 09:34:09 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-15 09:34:09 EEST | DEBUG    |     ❌ Стратегия отключена: нет данных funding rate
2025-10-15 09:34:09 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-15 09:34:09 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-15 09:34:09 EEST | INFO     | 📈 Итого: проверено 6, пропущено 10, сигналов 0
2025-10-15 09:34:09 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-15 09:34:10 EEST | INFO     | 
================================================================================
2025-10-15 09:34:10 EEST | INFO     | 🔍 АНАЛИЗ: PEOPLEUSDT | Режим: TREND | Bias: bearish
2025-10-15 09:34:11 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-15 09:34:11 EEST | DEBUG    |   ⏭️  Donchian Breakout - отключена
2025-10-15 09:34:11 EEST | DEBUG    |   ⏭️  Squeeze Breakout - отключена
2025-10-15 09:34:11 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 09:34:11 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 09:34:11 EEST | DEBUG    |     ❌ Объем низкий: 0.42x < 0.72x (адаптивный)
2025-10-15 09:34:11 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 09:34:11 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 09:34:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -20: ADX слишком слабый (12.6 < 20)
2025-10-15 09:34:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -19: ADX слишком слабый (12.9 < 20)
2025-10-15 09:34:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -18: ADX слишком слабый (12.1 < 20)
2025-10-15 09:34:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -17: ADX слишком слабый (12.3 < 20)
2025-10-15 09:34:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -16: ADX слишком слабый (12.5 < 20)
2025-10-15 09:34:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -15: ADX слишком слабый (12.0 < 20)
2025-10-15 09:34:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -14: ADX слишком слабый (11.5 < 20)
2025-10-15 09:34:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -13: ADX слишком слабый (10.9 < 20)
2025-10-15 09:34:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -12: ADX слишком слабый (10.9 < 20)
2025-10-15 09:34:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -11: ADX слишком слабый (10.9 < 20)
2025-10-15 09:34:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -10: ADX слишком слабый (10.2 < 20)
2025-10-15 09:34:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -9: ADX слишком слабый (9.6 < 20)
2025-10-15 09:34:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -8: ADX слишком слабый (9.8 < 20)
2025-10-15 09:34:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -7: ADX слишком слабый (10.6 < 20)
2025-10-15 09:34:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -6: ADX слишком слабый (11.2 < 20)
2025-10-15 09:34:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -5: ADX слишком слабый (11.3 < 20)
2025-10-15 09:34:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -4: ADX слишком слабый (11.4 < 20)
2025-10-15 09:34:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -3: ADX слишком слабый (10.9 < 20)
2025-10-15 09:34:11 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -2: ADX слишком слабый (10.6 < 20)
2025-10-15 09:34:11 EEST | DEBUG    |     ❌ Нет недавнего пробоя swing level с объемом >1.5x, расстоянием ≥0.25 ATR и ADX > 20
2025-10-15 09:34:11 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-15 09:34:11 EEST | DEBUG    |   ⏭️  ATR Momentum - отключена
2025-10-15 09:34:11 EEST | DEBUG    |   ⏭️  VWAP Mean Reversion - отключена
2025-10-15 09:34:11 EEST | DEBUG    |   ⏭️  Range Fade - отключена
2025-10-15 09:34:11 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-15 09:34:20 EEST | DEBUG    |     ❌ Цена не около VAH/VAL (расстояние > 0.3 ATR)
2025-10-15 09:34:20 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-15 09:34:20 EEST | DEBUG    |   ⏭️  RSI/Stoch MR - отключена
2025-10-15 09:34:20 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-15 09:34:20 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-15 09:34:20 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-15 09:34:28 EEST | DEBUG    |     ❌ Объем низкий: 0.07x < 1.5x
2025-10-15 09:34:28 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-15 09:34:28 EEST | DEBUG    |   ⏭️  CVD Divergence - отключена
2025-10-15 09:34:28 EEST | DEBUG    |   ⏭️  Time-of-Day - отключена
2025-10-15 09:34:28 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-15 09:34:28 EEST | DEBUG    |     ❌ Стратегия отключена: нет данных funding rate
2025-10-15 09:34:28 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-15 09:34:28 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-15 09:34:28 EEST | INFO     | 📈 Итого: проверено 6, пропущено 10, сигналов 0
2025-10-15 09:34:28 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-15 09:34:29 EEST | INFO     | 
================================================================================
2025-10-15 09:34:29 EEST | INFO     | 🔍 АНАЛИЗ: ROSEUSDT | Режим: SQUEEZE | Bias: bearish
2025-10-15 09:34:29 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-15 09:34:29 EEST | DEBUG    |   ⏭️  Donchian Breakout - отключена
2025-10-15 09:34:29 EEST | DEBUG    |   ⏭️  Squeeze Breakout - отключена
2025-10-15 09:34:29 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 09:34:29 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 09:34:29 EEST | DEBUG    |     ❌ Режим SQUEEZE, требуется TREND
2025-10-15 09:34:29 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 09:34:29 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 09:34:29 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -20: ADX слишком слабый (10.1 < 20)
2025-10-15 09:34:29 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -19: ADX слишком слабый (9.6 < 20)
2025-10-15 09:34:29 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -18: ADX слишком слабый (9.7 < 20)
2025-10-15 09:34:29 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -17: ADX слишком слабый (10.7 < 20)
2025-10-15 09:34:29 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -16: ADX слишком слабый (11.6 < 20)
2025-10-15 09:34:29 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -15: ADX слишком слабый (11.0 < 20)
2025-10-15 09:34:29 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -14: ADX слишком слабый (10.4 < 20)
2025-10-15 09:34:29 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -13: ADX слишком слабый (10.0 < 20)
2025-10-15 09:34:29 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -12: ADX слишком слабый (10.7 < 20)
2025-10-15 09:34:29 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -11: ADX слишком слабый (11.2 < 20)
2025-10-15 09:34:29 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -10: ADX слишком слабый (10.5 < 20)
2025-10-15 09:34:29 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -9: ADX слишком слабый (9.9 < 20)
2025-10-15 09:34:29 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -8: ADX слишком слабый (10.0 < 20)
2025-10-15 09:34:29 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -7: ADX слишком слабый (10.7 < 20)
2025-10-15 09:34:29 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -6: ADX слишком слабый (11.2 < 20)
2025-10-15 09:34:29 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -5: ADX слишком слабый (11.2 < 20)
2025-10-15 09:34:29 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -4: ADX слишком слабый (11.2 < 20)
2025-10-15 09:34:29 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -3: ADX слишком слабый (10.7 < 20)
2025-10-15 09:34:29 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -2: ADX слишком слабый (10.8 < 20)
2025-10-15 09:34:29 EEST | DEBUG    |     ❌ Нет недавнего пробоя swing level с объемом >1.5x, расстоянием ≥0.25 ATR и ADX > 20
2025-10-15 09:34:29 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-15 09:34:29 EEST | DEBUG    |   ⏭️  ATR Momentum - отключена
2025-10-15 09:34:29 EEST | DEBUG    |   ⏭️  VWAP Mean Reversion - отключена
2025-10-15 09:34:29 EEST | DEBUG    |   ⏭️  Range Fade - отключена
2025-10-15 09:34:29 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-15 09:34:38 EEST | DEBUG    |     ❌ Цена не около VAH/VAL (расстояние > 0.3 ATR)
2025-10-15 09:34:38 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-15 09:34:38 EEST | DEBUG    |   ⏭️  RSI/Stoch MR - отключена
2025-10-15 09:34:38 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-15 09:34:38 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-15 09:34:38 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-15 09:34:46 EEST | DEBUG    |     ❌ Объем низкий: 0.05x < 1.5x
2025-10-15 09:34:46 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-15 09:34:46 EEST | DEBUG    |   ⏭️  CVD Divergence - отключена
2025-10-15 09:34:46 EEST | DEBUG    |   ⏭️  Time-of-Day - отключена
2025-10-15 09:34:46 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-15 09:34:46 EEST | DEBUG    |     ❌ Стратегия отключена: нет данных funding rate
2025-10-15 09:34:46 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-15 09:34:46 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-15 09:34:46 EEST | INFO     | 📈 Итого: проверено 6, пропущено 10, сигналов 0
2025-10-15 09:34:46 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-15 09:34:47 EEST | INFO     | 
================================================================================
2025-10-15 09:34:47 EEST | INFO     | 🔍 АНАЛИЗ: FLOWUSDT | Режим: TREND | Bias: bearish
2025-10-15 09:34:49 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-15 09:34:49 EEST | DEBUG    |   ⏭️  Donchian Breakout - отключена
2025-10-15 09:34:49 EEST | DEBUG    |   ⏭️  Squeeze Breakout - отключена
2025-10-15 09:34:49 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 09:34:49 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 09:34:49 EEST | DEBUG    |     ❌ Объем низкий: 0.27x < 0.72x (адаптивный)
2025-10-15 09:34:49 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 09:34:49 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 09:34:49 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -20: ADX слишком слабый (9.4 < 20)
2025-10-15 09:34:49 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -19: ADX слишком слабый (9.4 < 20)
2025-10-15 09:34:49 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -18: ADX слишком слабый (9.9 < 20)
2025-10-15 09:34:49 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -17: ADX слишком слабый (11.3 < 20)
2025-10-15 09:34:49 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -16: ADX слишком слабый (12.6 < 20)
2025-10-15 09:34:49 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -15: ADX слишком слабый (11.9 < 20)
2025-10-15 09:34:49 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -14: ADX слишком слабый (11.2 < 20)
2025-10-15 09:34:49 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -13: ADX слишком слабый (10.6 < 20)
2025-10-15 09:34:49 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -12: ADX слишком слабый (10.7 < 20)
2025-10-15 09:34:49 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -11: ADX слишком слабый (10.8 < 20)
2025-10-15 09:34:49 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -10: ADX слишком слабый (10.3 < 20)
2025-10-15 09:34:49 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -9: ADX слишком слабый (9.8 < 20)
2025-10-15 09:34:49 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -8: ADX слишком слабый (9.3 < 20)
2025-10-15 09:34:49 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -7: ADX слишком слабый (9.1 < 20)
2025-10-15 09:34:49 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -6: ADX слишком слабый (8.7 < 20)
2025-10-15 09:34:49 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -5: ADX слишком слабый (8.3 < 20)
2025-10-15 09:34:49 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -4: ADX слишком слабый (8.0 < 20)
2025-10-15 09:34:49 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -3: ADX слишком слабый (8.9 < 20)
2025-10-15 09:34:49 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -2: ADX слишком слабый (10.6 < 20)
2025-10-15 09:34:49 EEST | DEBUG    |     ❌ Нет недавнего пробоя swing level с объемом >1.5x, расстоянием ≥0.25 ATR и ADX > 20
2025-10-15 09:34:49 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-15 09:34:49 EEST | DEBUG    |   ⏭️  ATR Momentum - отключена
2025-10-15 09:34:49 EEST | DEBUG    |   ⏭️  VWAP Mean Reversion - отключена
2025-10-15 09:34:49 EEST | DEBUG    |   ⏭️  Range Fade - отключена
2025-10-15 09:34:49 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-15 09:34:57 EEST | DEBUG    |     ❌ Цена не около VAH/VAL (расстояние > 0.3 ATR)
2025-10-15 09:34:57 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-15 09:34:57 EEST | DEBUG    |   ⏭️  RSI/Stoch MR - отключена
2025-10-15 09:34:57 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-15 09:34:57 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-15 09:34:57 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-15 09:35:05 EEST | DEBUG    |     ❌ Объем низкий: 0.19x < 1.5x
2025-10-15 09:35:05 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-15 09:35:05 EEST | DEBUG    |   ⏭️  CVD Divergence - отключена
2025-10-15 09:35:05 EEST | DEBUG    |   ⏭️  Time-of-Day - отключена
2025-10-15 09:35:05 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-15 09:35:05 EEST | DEBUG    |     ❌ Стратегия отключена: нет данных funding rate
2025-10-15 09:35:05 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-15 09:35:05 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-15 09:35:05 EEST | INFO     | 📈 Итого: проверено 6, пропущено 10, сигналов 0
2025-10-15 09:35:05 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-15 09:35:06 EEST | INFO     | 
================================================================================
2025-10-15 09:35:06 EEST | INFO     | 🔍 АНАЛИЗ: IMXUSDT | Режим: TREND | Bias: bearish
2025-10-15 09:35:07 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-15 09:35:07 EEST | DEBUG    |   ⏭️  Donchian Breakout - отключена
2025-10-15 09:35:07 EEST | DEBUG    |   ⏭️  Squeeze Breakout - отключена
2025-10-15 09:35:07 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 09:35:07 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 09:35:07 EEST | DEBUG    |     ❌ Объем низкий: 0.30x < 0.72x (адаптивный)
2025-10-15 09:35:07 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 09:35:07 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 09:35:07 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -20: ADX слишком слабый (18.9 < 20)
2025-10-15 09:35:07 EEST | DEBUG    |     ✅ Пробой LONG найден на баре -19: ADX=20.8, volume 1.7x
2025-10-15 09:35:07 EEST | DEBUG    |     📊 Пробой LONG с ADX=20.8, уровень 0.5792
2025-10-15 09:35:07 EEST | DEBUG    |     📊 Пробой найден: LONG на уровне 0.5792, ATR=0.0042
2025-10-15 09:35:07 EEST | DEBUG    |     📊 Зона ретеста: [0.5780, 0.5804], текущая цена: 0.5823
2025-10-15 09:35:07 EEST | INFO     |   📍 LIMIT entry: target=0.5823, current=0.5823, SL=0.5760, TP1=0.5886, timeout=6 bars
2025-10-15 09:35:07 EEST | INFO     |   ✅ Break & Retest → СИГНАЛ! LONG | Entry: 0.5823 | SL: 0.5760 | TP1: 0.5886
2025-10-15 09:35:07 EEST | DEBUG    |   ⏭️  ATR Momentum - отключена
2025-10-15 09:35:07 EEST | DEBUG    |   ⏭️  VWAP Mean Reversion - отключена
2025-10-15 09:35:07 EEST | DEBUG    |   ⏭️  Range Fade - отключена
2025-10-15 09:35:07 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-15 09:35:15 EEST | DEBUG    |     ❌ Цена не около VAH/VAL (расстояние > 0.3 ATR)
2025-10-15 09:35:15 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-15 09:35:15 EEST | DEBUG    |   ⏭️  RSI/Stoch MR - отключена
2025-10-15 09:35:15 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-15 09:35:15 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-15 09:35:15 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-15 09:35:24 EEST | DEBUG    |     ❌ Объем низкий: 0.43x < 1.5x
2025-10-15 09:35:24 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-15 09:35:24 EEST | DEBUG    |   ⏭️  CVD Divergence - отключена
2025-10-15 09:35:24 EEST | DEBUG    |   ⏭️  Time-of-Day - отключена
2025-10-15 09:35:24 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-15 09:35:24 EEST | DEBUG    |     ❌ Стратегия отключена: нет данных funding rate
2025-10-15 09:35:24 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-15 09:35:24 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-15 09:35:24 EEST | INFO     | 📈 Итого: проверено 6, пропущено 10, сигналов 1
2025-10-15 09:35:24 EEST | INFO     | ✅ Получено 1 сигналов: Break & Retest
2025-10-15 09:35:24 EEST | INFO     | 
📊 СКОРИНГ: Break & Retest | LONG
2025-10-15 09:35:24 EEST | INFO     |   • Base Score: 2.5
  • Volume Ratio: 1.00x
  • CVD Direction: 
  • Late Trend: Нет
  • BTC Against: Нет
  • ИТОГОВЫЙ SCORE: 3.5
2025-10-15 09:35:24 EEST | INFO     | 
🎯 ПРИОРИТИЗАЦИЯ: Сигналы отсортированы по score:
2025-10-15 09:35:24 EEST | INFO     |   1. Break & Retest LONG - Score: 3.5
2025-10-15 09:35:24 EEST | INFO     | 
✅ ПРОШЕЛ ПОРОГ (≥3.0) - ВАЛИДНЫЙ СИГНАЛ!
2025-10-15 09:35:24 EEST | INFO     | ⏳ LIMIT order pending: IMXUSDT LONG | Target: 0.5823, Timeout: 6 bars
2025-10-15 09:35:25 EEST | INFO     | 
================================================================================
2025-10-15 09:35:25 EEST | INFO     | 🔍 АНАЛИЗ: API3USDT | Режим: TREND | Bias: bearish
2025-10-15 09:35:25 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-15 09:35:25 EEST | DEBUG    |   ⏭️  Donchian Breakout - отключена
2025-10-15 09:35:25 EEST | DEBUG    |   ⏭️  Squeeze Breakout - отключена
2025-10-15 09:35:25 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 09:35:25 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 09:35:25 EEST | DEBUG    |     ❌ Объем низкий: 0.14x < 0.72x (адаптивный)
2025-10-15 09:35:25 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 09:35:25 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 09:35:25 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -20: ADX слишком слабый (16.9 < 20)
2025-10-15 09:35:25 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -19: ADX слишком слабый (17.2 < 20)
2025-10-15 09:35:25 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -18: ADX слишком слабый (16.2 < 20)
2025-10-15 09:35:25 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -17: ADX слишком слабый (15.6 < 20)
2025-10-15 09:35:25 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -16: ADX слишком слабый (15.1 < 20)
2025-10-15 09:35:25 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -15: ADX слишком слабый (14.8 < 20)
2025-10-15 09:35:25 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -14: ADX слишком слабый (14.5 < 20)
2025-10-15 09:35:25 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -13: ADX слишком слабый (13.6 < 20)
2025-10-15 09:35:25 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -12: ADX слишком слабый (13.7 < 20)
2025-10-15 09:35:25 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -11: ADX слишком слабый (14.0 < 20)
2025-10-15 09:35:25 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -10: ADX слишком слабый (13.6 < 20)
2025-10-15 09:35:25 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -9: ADX слишком слабый (13.3 < 20)
2025-10-15 09:35:25 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -8: ADX слишком слабый (13.5 < 20)
2025-10-15 09:35:25 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -7: ADX слишком слабый (12.7 < 20)
